,Unnamed: 0,Make,Model,Year,Mileage (KM),Location,Transmission,Selling Condition,Colour,Price,Used Location,MPG
4164,4164,Kia,Optima,2014.0,131045.0,"C45, Abuja",Automatic,Registered,SILVER,2945000,Nigerian used,42
4165,4165,Nissan,Rogue,2012.0,162211.0,"C45, Abuja",Automatic,Registered,Silver,2922000,Nigerian used,28
4166,4166,Honda,Accord,2009.0,178425.0,"C45, Abuja",Automatic,Registered,BLACK,1690000,Nigerian used,48
4167,4167,Toyota,Corolla,2014.0,44604.0,"C45, Port",Automatic,Imported,Black,6506000,Foreign used,34
4168,4168,Volvo,Xc90,2004.0,122771.0,"C45, ",Automatic,Registered,Blue,863500,Nigerian used,25
4169,4169,Lexus,Is,2008.0,130165.0,"C45, Lagos",Automatic,Imported,BLUE,3818000,Foreign used,0
4170,4170,Ford,Focus,2012.0,125997.0,"C45, Lagos",Automatic,Registered,WHITE,1130000,Nigerian used,107
4171,4171,Volkswagen,CC,2013.0,14598.0,"C45, Port",Automatic,Registered,Black,5610000,Nigerian used,20
4172,4172,Nissan,Armada,2006.0,187670.0,"C45, Lagos",Automatic,Imported,0,1802000,Foreign used,16
4173,4173,Toyota,Corolla,2010.0,94523.0,"C45, Lagos",Automatic,Imported,Red,3350000,Foreign used,34
4174,4174,Chevrolet,Uplander,2008.0,75538.0,"C45, ",Automatic,Imported,GREY,1145000,Foreign used,17
4175,4175,Nissan,Qashqai,2013.0,69635.0,"C45, Port",Automatic,Registered,Black,2586000,Nigerian used,0
4176,4176,Isuzu,Rodeo,1998.0,157426.0,"C45, ",Automatic,Registered,SILVER,751250,Nigerian used,0
4177,4177,Toyota,Highlander,2002.0,141654.0,"C45, ",Automatic,Registered,BLUE,1522000,Nigerian used,36
4178,4178,Toyota,Corolla,2015.0,114937.0,"C45, Onitsha",Automatic,Registered,0,6170000,Nigerian used,34
4179,4179,Honda,Pilot,2007.0,151274.0,"C45, Lagos",Automatic,Imported,grey,2250000,Foreign used,23
4180,4180,Toyota,Rav4,2007.0,135260.0,"C45, Port",Automatic,Registered,Gold,3146000,Nigerian used,30
4181,4181,Ford,Focus,2014.0,89622.0,"C45, Port",Automatic,Registered,Silver,1482500,Nigerian used,107
4182,4182,Volkswagen,Passat,2011.0,0.0,"C45, Lagos",Automatic,Registered,black,1820000,Nigerian used,28
4183,4183,Toyota,Camry,2011.0,95067.0,"C45, Lagos",Automatic,Registered,0,3370000,Nigerian used,26
4184,4184,Kia,Optima,2010.0,86583.0,"C45, Lagos",Automatic,Imported,SILVER,2586000,Foreign used,42
4185,4185,BMW,3,2000.0,223655.0,"C45, Kaduna",Automatic,Registered,Blue,1634000,Nigerian used,0
4186,4186,Honda,Odyssey,2009.0,129090.0,"C45, Port",Automatic,Imported,0,2810000,Foreign used,22
4187,4187,Honda,Accord,2014.0,122177.0,"C45, Port",Automatic,Registered,Blue,6207500,Nigerian used,48
4188,4188,Toyota,Rav4,2010.0,75393.0,"C45, Abuja",Automatic,Imported,GREEN,6506000,Foreign used,30
4189,4189,Ford,Mondeo,1997.0,180332.0,"C45, Lagos",Automatic,Registered,SILVER,357500,Nigerian used,0
4190,4190,Hyundai,Sonata,2006.0,160724.0,"C45, Abuja",Automatic,Imported,Grey,2250000,Foreign used,47
4191,4191,Volvo,S40,2001.0,171708.0,"C45, Port",Automatic,Registered,Grey,582500,Nigerian used,24
4192,4192,Ford,Edge,2008.0,135190.0,"C45, ",Automatic,Registered,BLACK,1802000,Nigerian used,24
4193,4193,Chevrolet,Equinox,2012.0,7599.0,"C45, Abuja",Automatic,Registered,blue,7332500,Nigerian used,28
4194,4194,Mitsubishi,Outlander,2009.0,86283.0,"C45, Ilorin",Automatic,Imported,0,3146000,Foreign used,26
4195,4195,Hyundai,Accent,2008.0,122601.0,"C45, Abuja",Manual,Registered,SLIVER,1018000,Nigerian used,36
4196,4196,Nissan,Pathfinder,2001.0,184996.0,"C45, Lagos",Automatic,Registered,Black,695000,Nigerian used,23
4197,4197,Mitsubishi,L300,2001.0,2293968.0,"C45, Ibadan",Manual,Registered,0,1074000,Nigerian used,0
4198,4198,Toyota,Avensis,2004.0,172326.0,"C45, Ibadan",Automatic,Imported,grey,1763777,Foreign used,0
4199,4199,Acura,Tl,2005.0,178644.0,"C45, Abuja",Automatic,Registered,Silver,1354000,Nigerian used,23
4200,4200,Honda,Accord,2003.0,177369.0,"C45, ",Automatic,Imported,0,1135000,Foreign used,48
4201,4201,Toyota,Avalon,2011.0,122287.0,"C45, Lagos",Automatic,Imported,WHITE,4126250,Foreign used,26
4202,4202,Lexus,Gs,2006.0,82451.0,"C45, Lagos",Automatic,Imported,0,3773200,Foreign used,19
4203,4203,BMW,7,2008.0,78075.0,"C45, Lagos",Automatic,Imported,BLACK,4171250,Foreign used,0
4204,4204,Toyota,Rav4,2010.0,121504.0,"C45, Lagos",Automatic,Imported,Black,3370000,Foreign used,30
4205,4205,Toyota,Sienna,2003.0,258451.0,"C45, ",Automatic,Registered,WHITE,976250,Nigerian used,20
4206,4206,Ford,Mustang,2000.0,86796.0,"C45, Lagos",Automatic,Registered,0,906000,Nigerian used,17
4207,4207,Toyota,4Runner,2004.0,149534.0,"C45, Port",Automatic,Registered,0,807500,Nigerian used,17
4208,4208,Hyundai,Accent,2012.0,149511.0,"C45, Abuja",Automatic,Registered,Black,1932500,Nigerian used,36
4209,4209,Honda,Accord,2003.0,209486.0,"C45, Lagos",Automatic,Registered,SILVER,853750,Nigerian used,48
4210,4210,Toyota,Sienna,2007.0,89421.0,"C45, Lagos",Automatic,Imported,0,3482000,Foreign used,20
4211,4211,Lexus,Rx,2009.0,0.0,"C45, Abuja",Automatic,Registered,BLACK,4490000,Nigerian used,23
4212,4212,Peugeot,307,2004.0,193826.0,"C45, Abuja",Automatic,Imported,Grey,1763750,Foreign used,0
4213,4213,Mazda,Tribute,2005.0,188695.0,"C45, Lagos",Automatic,Registered,0,850000,Nigerian used,22
4214,4214,Kia,Cerato,2015.0,74169.0,"C45, Lagos",Automatic,Registered,RED,2250000,Nigerian used,0
4215,4215,Jeep,Grand,2000.0,259664.0,"C45, Lagos",Automatic,Registered,BLUE,738000,Nigerian used,15
4216,4216,GREEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2586000,,0
4217,4217,Kia,Optima,2012.0,139498.0,"C45, Abuja",Automatic,Registered,BLACK,3057500,Nigerian used,42
4218,4218,Toyota,Rav4,2006.0,132384.0,"C45, ",Automatic,Registered,black,2270000,Nigerian used,30
4219,4219,Honda,Civic,2007.0,171854.0,"C45, Lagos",Automatic,Registered,Blue,1690000,Nigerian used,44
4220,4220,Mercedes-Benz,Ml350,2011.0,85333.0,"C45, Ibadan",Automatic,Imported,0,4490000,Foreign used,20
4221,4221,Toyota,Tundra,2007.0,113100.0,"C45, Abuja",Automatic,Registered,Grey,6730000,Nigerian used,14
4222,4222,Nissan,Altima,2008.0,210271.0,"C45, Lagos",Automatic,Imported,GREY,1572500,Foreign used,31
4223,4223,Toyota,Rav4,2009.0,219528.0,"C45, Lagos",Automatic,Imported,BLACK,4070000,Foreign used,30
4224,4224,Toyota,HiAce,2005.0,855883.0,"C45, Lagos",Automatic,Registered,0,5532500,Nigerian used,0
4225,4225,Nissan,Altima,2003.0,255353.0,"C45, Owerri",Automatic,Registered,Silver,794000,Nigerian used,31
4226,4226,Toyota,Rav4,2007.0,144419.0,"C45, Lagos",Automatic,Registered,0,3160000,Nigerian used,30
4227,4227,Pontiac,Aztek,2001.0,238746.0,"C45, Lagos",Automatic,Registered,BLUE,863750,Nigerian used,19
4228,4228,Mitsubishi,L200,2014.0,60005.0,"C45, Ibadan",Manual,Registered,White,2474000,Nigerian used,0
4229,4229,Acura,Mdx,2002.0,143436.0,"C45, Lagos",Automatic,Registered,GREY,1690000,Nigerian used,22
4230,4230,Toyota,Corolla,2009.0,151189.0,"C45, Lagos",Manual,Registered,Silver,1528750,Nigerian used,34
4231,4231,Toyota,4Runner,1999.0,204360.0,"C45, Port",Automatic,Registered,Green,638750,Nigerian used,17
4232,4232,GAC,GA3-S,2019.0,1884.0,"C45, Lagos",Automatic,Registered,BLACK,7895000,Nigerian used,0
4233,4233,Mercedes-Benz,C300,2008.0,230961.0,"C45, Abuja",Automatic,Registered,GREY,2922000,Nigerian used,27
4234,4234,Acura,Mdx,2011.0,150689.0,"C45, Lagos",Automatic,Registered,WHITE,7850000,Nigerian used,22
4235,4235,Land,Freelander,2002.0,249647.0,"C45, Abuja",Automatic,Registered,Green,1370000,Nigerian used,17
4236,4236,Mercedes-Benz,Ml350,2007.0,168826.0,"C45, Port",Automatic,Imported,WHITE,4070000,Foreign used,20
4237,4237,Mercedes-Benz,C280,2006.0,328811.0,"C45, Lagos",Automatic,Registered,0,1130000,Nigerian used,22
4238,4238,Jeep,Cherokee,1998.0,282072.0,"C45, Abuja",Automatic,Registered,BLUE,962000,Nigerian used,21
4239,4239,Pontiac,Vibe,2008.0,152984.0,"C45, Abuja",Automatic,Imported,RED,2776250,Foreign used,22
4240,4240,Toyota,Sienna,2004.0,169326.0,"C45, Abuja",Automatic,Registered,grey,2810000,Nigerian used,20
4241,4241,Mazda,Cx-7,2008.0,160860.0,"C45, Lagos",Automatic,Imported,GREY,2551250,Foreign used,19
4242,4242,Ford,Flex,2010.0,107124.0,"C45, Abuja",Automatic,Imported,grey,4520000,Foreign used,19
4243,4243,Acura,Mdx,2007.0,95465.0,"C45, Owerri",Automatic,Imported,GOLD,3620000,Foreign used,22
4244,4244,Peugeot,406,2008.0,261624.0,"C45, Lagos",Automatic,Registered,silver,695000,Nigerian used,0
4245,4245,Tata,407,2014.0,372798.0,"C45, Lagos",Manual,Registered,0,3370000,Nigerian used,0
4246,4246,Toyota,Rav4,2009.0,92703.0,"C45, Lagos",Automatic,Imported,0,4266000,Foreign used,30
4247,4247,Kia,Quoris,2015.0,27281.0,"C45, Lagos",Automatic,Registered,BLACK,11260000,Nigerian used,0
4248,4248,Toyota,Rav4,2006.0,155957.0,"C45, ",Automatic,Imported,WHITE,3272500,Foreign used,30
4249,4249,Mercedes-Benz,Ml350,2008.0,146450.0,"C45, Owerri",Automatic,Registered,RED,3957500,Nigerian used,20
4250,4250,Toyota,Venza,2012.0,104550.0,"C45, Abuja",Automatic,Registered,grey,4490000,Nigerian used,39
4251,4251,Kia,Sorento,2004.0,142247.0,"C45, Lagos",Automatic,Imported,Gold,2474000,Foreign used,37
4252,4252,Volkswagen,Passat,2009.0,139618.0,"C45, ",Automatic,Registered,BLUE,2067500,Nigerian used,28
4253,4253,Chevrolet,Equinox,2006.0,223028.0,"C45, ",Automatic,Imported,0,2157500,Foreign used,28
4254,4254,Mercedes-Benz,C230,2005.0,128725.0,"C45, Lagos",Automatic,Imported,SILVER,1914000,Foreign used,23
4255,4255,Cadillac,Cts,2012.0,147543.0,"C45, Abuja",Automatic,Imported,BLACK,5610000,Foreign used,16
4256,4256,Hyundai,Sonata,2012.0,115144.0,"C45, Lagos",Automatic,Registered,0,2026000,Nigerian used,47
4257,4257,Land,Lr3,2005.0,134935.0,"C45, Lagos",Automatic,Registered,GREY,1690000,Nigerian used,0
4258,4258,Lexus,Rx,2005.0,208912.0,"C45, ",Automatic,Registered,SILVER,2270000,Nigerian used,23
4259,4259,Toyota,Corolla,2017.0,13993.0,"C45, Lagos",Automatic,Imported,0,6730000,Foreign used,34
4260,4260,Lexus,Rx,1999.0,278856.0,"C45, Abuja",Automatic,Registered,WHITE,1538750,Nigerian used,23
4261,4261,Mercedes-Benz,Ml320,1999.0,114399.0,"C45, Lagos",Automatic,Registered,BLACK,807500,Nigerian used,15
4262,4262,Mercedes-Benz,C200,1997.0,191587.0,"C45, Owerri",Automatic,Registered,Green,1088750,Nigerian used,0
4263,4263,Suzuki,Vitara,2006.0,133841.0,"C45, Kaduna",Automatic,Registered,GOLD,1634000,Nigerian used,0
4264,4264,Volkswagen,Passat,2011.0,1052.0,"C45, Lagos",Automatic,Imported,0,2935000,Foreign used,28
4265,4265,Toyota,Highlander,2019.0,1455.0,"C45, Port",Automatic,Imported,Black,30250000,Foreign used,36
4266,4266,Lexus,Es,2007.0,180190.0,"C45, Owerri",Automatic,Imported,Black,4154000,Foreign used,26
4267,4267,Mercedes-Benz,C240,2000.0,303436.0,"C45, Port",Automatic,Imported,Black,2270000,Foreign used,20
4268,4268,Toyota,Highlander,2006.0,223346.0,"C45, Owerri",Automatic,Imported,Silver,3930000,Foreign used,36
4269,4269,Lexus,Es,2004.0,196350.0,"C45, Lagos",Automatic,Registered,0,1917000,Nigerian used,26
4270,4270,Toyota,Camry,2012.0,102389.0,"C45, ",Automatic,Imported,GREY,4714000,Foreign used,26
4271,4271,Mercedes-Benz,E350,2010.0,173113.0,"C45, Lagos",Automatic,Imported,SILVER,5610000,Foreign used,25
4272,4272,Mazda,Mpv,2000.0,230900.0,"C45, Lagos",Automatic,Registered,Green,1032500,Nigerian used,18
4273,4273,Toyota,Corolla,2010.0,154305.0,"C45, Port",Automatic,Imported,Red,4042000,Foreign used,34
4274,4274,Land,Range,2008.0,116707.0,"C45, Lagos",Automatic,Registered,0,3930000,Nigerian used,18
4275,4275,Toyota,Camry,2007.0,75203.0,"C45, Lagos",Automatic,Registered,GOLD,1970000,Nigerian used,26
4276,4276,Lincoln,Mkz,2007.0,217749.0,"C45, Lagos",Automatic,Imported,0,1922500,Foreign used,21
4277,4277,Mercedes-Benz,A140,2001.0,274011.0,"C45, Lagos",Manual,Registered,0,906000,Nigerian used,0
4278,4278,Toyota,Camry,2007.0,109980.0,"C45, Owerri",Automatic,Registered,BLUE,2270000,Nigerian used,26
4279,4279,Toyota,Land,2006.0,80554.0,"C45, Lagos",Automatic,Registered,BLACK,3930000,Nigerian used,14
4280,4280,Mercedes-Benz,Cl500,2006.0,145856.0,"C45, Lagos",Automatic,Imported,Silver,2026000,Foreign used,17
4281,4281,Toyota,Avensis,2004.0,154400.0,"C45, Ibadan",Manual,Registered,silver,1018000,Nigerian used,0
4282,4282,Mercedes-Benz,R350,2008.0,188550.0,"C45, Lagos",Automatic,Registered,0,2250000,Nigerian used,17
4283,4283,Toyota,Rav4,2006.0,76752.0,"C45, Ibadan",Automatic,Registered,0,3930000,Nigerian used,30
4284,4284,Toyota,Camry,2012.0,48218.0,"C45, Lagos",Automatic,Registered,0,3594000,Nigerian used,26
4285,4285,Mitsubishi,SpaceStar,1995.0,337469.0,"C45, Lagos",Manual,Imported,WHITE,2045000,Foreign used,0
4286,4286,Mercedes-Benz,Ml350,2006.0,219657.0,"C45, Lagos",Automatic,Registered,SILVER,2810000,Nigerian used,20
4287,4287,Toyota,Camry,2003.0,345084.0,"C45, ",Automatic,Registered,blue,1032500,Nigerian used,26
4288,4288,Peugeot,406,2001.0,1.0,"C45, Lagos",Automatic,Registered,GREY,738000,Nigerian used,0
4289,4289,Nissan,Qashqai,2013.0,60946.0,"C45, Lagos",Automatic,Registered,grey,1932500,Nigerian used,0
4290,4290,Nissan,Pathfinder,2004.0,103470.0,"C45, ",Automatic,Registered,SILVER,570000,Nigerian used,23
4291,4291,Lexus,Gx470,2005.0,233996.0,"C45, Port",Automatic,Registered,Gold,3146000,Nigerian used,0
4292,4292,Hyundai,Sonata,2014.0,81017.0,"C45, Lagos",Automatic,Imported,0,3930000,Foreign used,47
4293,4293,Toyota,Rav4,2011.0,161164.0,"C45, Lagos",Automatic,Imported,0,3930000,Foreign used,30
4294,4294,Toyota,Camry,2002.0,242178.0,"C45, Port",Automatic,Registered,Green,1032500,Nigerian used,26
4295,4295,Peugeot,407,2005.0,0.0,"C45, Ilorin",Manual,Registered,SILVER,582500,Nigerian used,0
4296,4296,Toyota,Camry,2012.0,95735.0,"C45, Ibadan",Automatic,Imported,BLACK,4490000,Foreign used,26
4297,4297,Toyota,Camry,2012.0,85373.0,"C45, ",Automatic,Imported,GREY,4650000,Foreign used,26
4298,4298,Toyota,Highlander,2002.0,192414.0,"C45, Abuja",Automatic,Registered,Gold,1370000,Nigerian used,36
4299,4299,Mini,Cooper,2002.0,127279.0,"C45, Port",Manual,Registered,BLUE,1200000,Nigerian used,29
4300,4300,Volkswagen,Jetta,2015.0,35907.0,"C45, Lagos",Automatic,Imported,GOLD,5757500,Foreign used,44
4301,4301,Nissan,X-Trail,2008.0,130367.0,"C45, Port",Automatic,Registered,Grey,1595000,Nigerian used,23
4302,4302,Mercedes-Benz,Gl550,2009.0,115678.0,"C45, Port",Automatic,Registered,0,3957500,Nigerian used,15
4303,4303,Land,Range,2012.0,95749.0,"C45, Lagos",Automatic,Registered,BLACK,5645000,Nigerian used,18
4304,4304,Lexus,Es,2012.0,59092.0,"C45, ",Automatic,Registered,SILVER,8410000,Nigerian used,26
4305,4305,Nissan,Quest,2004.0,999999.0,"C45, Abuja",Automatic,Registered,GOLD,807500,Nigerian used,22
4306,4306,Chevrolet,Tracker,2004.0,143280.0,"C45, Lagos",Automatic,Registered,SILVER,797500,Nigerian used,18
4307,4307,Mercedes-Benz,G500,2003.0,102432.0,"C45, Lagos",Automatic,Registered,Black,6207500,Nigerian used,13
4308,4308,Toyota,Camry,2005.0,88555.0,"C45, ",Automatic,Imported,SILVER,2157500,Foreign used,26
4309,4309,Lexus,Es,2002.0,147544.0,"C45, Lagos",Automatic,Registered,WHITE,1914000,Nigerian used,26
4310,4310,Hyundai,Sonata,2012.0,221823.0,"C45, Lagos",Automatic,Imported,SILVER,3845000,Foreign used,47
4311,4311,Toyota,Corolla,2009.0,126406.0,"C45, Ibadan",Automatic,Imported,0,2810000,Foreign used,34
4312,4312,Mercedes-Benz,C240,2002.0,79656.0,"C45, Abuja",Automatic,Registered,BLUE,1482500,Nigerian used,20
4313,4313,Honda,Accord,2001.0,198952.0,"C45, Ilorin",Manual,Registered,0,582500,Nigerian used,48
4314,4314,Lexus,Es,2008.0,109160.0,"C45, Onitsha",Automatic,Registered,0,2607500,Nigerian used,26
4315,4315,Mercedes-Benz,Gl450,2008.0,71461.0,"C45, Lagos",Automatic,Registered,BLACK,2810000,Nigerian used,19
4316,4316,Mercedes-Benz,Ml350,2009.0,212301.0,"C45, Lagos",Automatic,Registered,BLACK,3385000,Nigerian used,20
4317,4317,Acura,Mdx,2002.0,228505.0,"C45, Lagos",Automatic,Registered,GOLD,1257500,Nigerian used,22
4318,4318,Toyota,Sienna,2007.0,211674.0,"C45, Port",Automatic,Registered,0,2270000,Nigerian used,20
4319,4319,Honda,Accord,2010.0,119548.0,"C45, Lagos",Automatic,Imported,WHITE,4266000,Foreign used,48
4320,4320,Mercedes-Benz,E350,2010.0,98169.0,"C45, Lagos",Automatic,Imported,BLUE,5946000,Foreign used,25
4321,4321,Toyota,Camry,2012.0,79380.0,"C45, Ilorin",Automatic,Imported,Red,4295000,Foreign used,26
4322,4322,Toyota,Rav4,2008.0,67198.0,"C45, Abuja",Automatic,Registered,Silver,2101250,Nigerian used,30
4323,4323,Pontiac,G6,2007.0,33594.0,"C45, Abuja",Automatic,Registered,SILVER,2250000,Nigerian used,0
4324,4324,Toyota,Sienna,2004.0,36751.0,"C45, Owerri",Automatic,Registered,White,1130000,Nigerian used,20
4325,4325,Land,Range,2009.0,128518.0,"C45, Lagos",Automatic,Registered,RED,4826000,Nigerian used,18
4326,4326,Toyota,Venza,2012.0,82991.0,"C45, Abuja",Automatic,Registered,BLACK,5498000,Nigerian used,39
4327,4327,Mercedes-Benz,C200,2001.0,289577.0,"C45, Abuja",Automatic,Registered,Silver,863750,Nigerian used,0
4328,4328,Lexus,Ls,2007.0,124034.0,"C45, Abuja",Automatic,Imported,SILVER,3395000,Foreign used,28
4329,4329,Ford,Edge,2010.0,198387.0,"C45, Owerri",Automatic,Imported,Silver,3146000,Foreign used,24
4330,4330,Skoda,Octavia,2008.0,56247.0,"C45, Port",Automatic,Registered,Black,3370000,Nigerian used,0
4331,4331,Volkswagen,Passat,2005.0,40029.0,"C45, Ibadan",Automatic,Registered,0,976250,Nigerian used,28
4332,4332,Lexus,Gx,2007.0,71648.0,"C45, Lagos",Automatic,Registered,0,4490000,Nigerian used,16
4333,4333,Toyota,Camry,2008.0,152918.0,"C45, Ibadan",Automatic,Imported,0,2776250,Foreign used,26
4334,4334,Toyota,Land,2001.0,105207.0,"C45, Lagos",Automatic,Registered,0,2270000,Nigerian used,14
4335,4335,Toyota,Camry,2007.0,182144.0,"C45, Abuja",Automatic,Registered,Gold,1802000,Nigerian used,26
4336,4336,Mercedes-Benz,GLC,2016.0,23112.0,"C45, Lagos",Automatic,Registered,0,13520000,Nigerian used,24
4337,4337,Nissan,Armada,2004.0,93279.0,"C45, Ibadan",Automatic,Registered,Blue,1145000,Nigerian used,16
4338,4338,Toyota,Highlander,2012.0,196343.0,"C45, Lagos",Automatic,Registered,BLACK,5610000,Nigerian used,36
4339,4339,Volkswagen,Passat,1996.0,217871.0,"C45, Ilorin",Manual,Registered,0,695000,Nigerian used,28
4340,4340,Ford,Focus,1999.0,162582.0,"C45, Lagos",Manual,Registered,WHITE,695000,Nigerian used,107
4341,4341,Honda,Pilot,2004.0,129183.0,"C45, Lagos",Automatic,Registered,SILVER,920000,Nigerian used,23
4342,4342,Ford,Escape,2010.0,0.0,"C45, Lagos",Automatic,Registered,BLACK,1360000,Nigerian used,30
4343,4343,Toyota,Camry,2001.0,260866.0,"C45, ",Automatic,Registered,Gold,695000,Nigerian used,26
4344,4344,Hyundai,Sonata,2014.0,51564.0,"C45, Abuja",Automatic,Registered,Silver,4490000,Nigerian used,47
4345,4345,Honda,Pilot,2012.0,64183.0,"C45, Lagos",Automatic,Registered,SILVER,4295000,Nigerian used,23
4346,4346,Toyota,Venza,2013.0,153819.0,"C45, Onitsha",Automatic,Imported,Black,6954000,Foreign used,39
4347,4347,Volkswagen,Golf,2009.0,208532.0,"C45, Port",Manual,Registered,Black,570000,Nigerian used,26
4348,4348,Nissan,Almera,2000.0,249095.0,"C45, Ilorin",Automatic,Registered,0,807500,Nigerian used,0
4349,4349,Toyota,Corolla,2010.0,238939.0,"C45, Abuja",Automatic,Registered,Black,2922000,Nigerian used,34
4350,4350,Toyota,Avalon,2002.0,159570.0,"C45, Port",Automatic,Registered,SILVER,1370000,Nigerian used,26
4351,4351,Nissan,Xterra,2007.0,155004.0,"C45, Port",Automatic,Registered,GREY,863750,Nigerian used,18
4352,4352,Land,Range,2006.0,243566.0,"C45, ",Automatic,Registered,SILVER,2530000,Nigerian used,18
4353,4353,Nissan,Altima,2006.0,99912.0,"C45, ",Automatic,Registered,Silver,910000,Nigerian used,31
4354,4354,Kia,Rio,2009.0,198296.0,"C45, Abuja",Manual,Registered,Black,807500,Nigerian used,36
4355,4355,Audi,A4,1999.0,163534.0,"C45, Ibadan",Manual,Registered,0,682000,Nigerian used,29
4356,4356,Ford,Edge,2011.0,55370.0,"C45, Lagos",Automatic,Registered,0,3732500,Nigerian used,24
4357,4357,Toyota,Camry,2002.0,233687.0,"C45, Lagos",Automatic,Registered,SILVER,1354000,Nigerian used,26
4358,4358,Toyota,Land,2019.0,2292.0,"C45, Lagos",Automatic,Registered,BLACK,33770000,Nigerian used,14
4359,4359,Honda,Accord,2001.0,9080.0,"C45, Lagos",Automatic,Registered,BLACK,470000,Nigerian used,48
4360,4360,Lexus,Es,2011.0,86026.0,"C45, Lagos",Automatic,Imported,GOLD,4826000,Foreign used,26
4361,4361,Acura,Tl,2003.0,123040.0,"C45, Lagos",Automatic,Registered,silver,570000,Nigerian used,23
4362,4362,Acura,Mdx,2007.0,67274.0,"C45, Lagos",Automatic,Registered,WINE,2495000,Nigerian used,22
4363,4363,Nissan,X-Trail,1996.0,190887.0,"C45, Owerri",Manual,Registered,GREY,976250,Nigerian used,23
4364,4364,Hyundai,Santa,2004.0,201636.0,"C45, Lagos",Automatic,Registered,,906000,Nigerian used,32
4365,4365,Honda,Pilot,2003.0,117736.0,"C45, ",Automatic,Registered,SILVER,976250,Nigerian used,23
4366,4366,BLACK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1437500,,0
4367,4367,Toyota,Highlander,2002.0,232588.0,"C45, Ibadan",Automatic,Imported,0,2698000,Foreign used,36
4368,4368,Kia,Sorento,2006.0,147370.0,"C45, Lagos",Automatic,Imported,0,2045000,Foreign used,37
4369,4369,Ford,Focus,2012.0,132307.0,"C45, Abuja",Automatic,Registered,SILVER,2326250,Nigerian used,107
4370,4370,Kia,Cerato,2010.0,147436.0,"C45, Abuja",Manual,Registered,BLACK,1130000,Nigerian used,0
4371,4371,Peugeot,407,2006.0,0.0,"C45, Abuja",Automatic,Registered,BLACK,751250,Nigerian used,0
4372,4372,Honda,Cr-V,1998.0,183516.0,"C45, Port",Automatic,Registered,Red,682000,Nigerian used,30
4373,4373,Ford,Edge,2007.0,101171.0,"C45, Abuja",Automatic,Registered,RED,2250000,Nigerian used,24
4374,4374,Toyota,Matrix,2004.0,126255.0,"C45, Lagos",Automatic,Registered,BLUE,1466000,Nigerian used,22
4375,4375,Toyota,Sienna,2011.0,140995.0,"C45, Lagos",Automatic,Imported,GREY,4520000,Foreign used,20
4376,4376,Stallion,Civic,2011.0,1.0,"C45, Lagos",Manual,Registered,White,1690000,Nigerian used,44
